ficID,ficDataset,senID,Sentiment,Verbs,nerIDs,Clusters,
2185,ROMANCE,108,Negative," Once Crowley was a sudsy mess , Aziraphale used the pitcher to rinse .",[0],"[532, 660]"
2185,ROMANCE,111,Positive, Aziraphale popped the tub ’s plug with his toe and the water began to drain .,[0],[660]
2185,ROMANCE,112,Positive, He moved to sit on the edge of the tub and took up their favorite brush .,[0],"[660, 547]"
2185,ROMANCE,113,Neutral, Crowley wiggled backwards to sit between his legs .,[0],[660]
2185,ROMANCE,114,Positive, His hair was about shoulder - length now — Aziraphale had insisted he let it grow naturally rather than miracle it .,[0],"[551, 660]"
2185,ROMANCE,118,Negative, First Aziraphale patted Crowley ’s head dry with a towel .,[193],"[573, 660]"
2185,ROMANCE,119,Neutral," Then he started near the ends , working on the tangles there .",[0],[660]
2185,ROMANCE,120,Neutral," It was against his instinct , but Crowley had quickly corrected him the first time .",[0],"[660, 582, 585]"
2185,ROMANCE,122,Neutral, he had scolded when Aziraphale had started at his scalp .,[0],[660]
2185,ROMANCE,124,Neutral, Aziraphale had the hang of it now .,[0],"[660, 597, 599]"
2185,ROMANCE,125,Neutral," He moved from left to right , tending to the ends before switching to longer strokes .",[0],[660]
2185,ROMANCE,126,Negative," The hair dried with each pass , the waves becoming more apparent until the ringlets were popping out against his fingers .",[0],[660]
2185,ROMANCE,127,Neutral, Finally he set the comb aside and tenderly ran his fingers through the silky locks .,[0],[660]
2185,ROMANCE,129,Neutral, He kissed the top of Crowley ’s head .,[0],[660]
2185,ROMANCE,130,Neutral," Crowley glanced over his shoulder , golden eye glinting wickedly .",[0],[660]
2185,ROMANCE,133,Positive, Aziraphale helped him out of the tub .,[0],[660]
2185,ROMANCE,134,Positive," Crowley ’s hands twitched , the barest question , and Aziraphale laughed .",[0],[660]
2185,ROMANCE,135,Neutral," He outstretched his arms , and Crowley practically leapt into them .",[0],"[660, 631]"
2185,ROMANCE,136,Neutral," “ Thank you , ” the demon said , nuzzling into his neck .",[219],"[679, 637]"
2185,ROMANCE,139,Neutral, His lips traveled north so he could nibble Aziraphale ’s jawline .,[0],[660]
2185,ROMANCE,141,Neutral, Crowley caught Aziraphale ’s lower lip between his teeth .,"[0, 224]",[660]
2185,ROMANCE,143,Positive," With a parting kiss , he lay the demon on the bed , and Crowley arched against the sheets in a full body stretch .",[0],[660]
2185,ROMANCE,144,Neutral, Aziraphale opened the bedside table drawer to find the lotion .,[0],[660]
2185,ROMANCE,147,Neutral," Crowley managed an ungraceful turn , flopping onto his stomach and cradling his head on folded arms .",[0],[660]
2185,ROMANCE,148,Negative," It had taken a while to find a scent they both enjoyed ( not surprisingly , Aziraphale preferred sweet scents while Crowley liked earthy ones ) , but they eventually settled on lemon and sage .",[0],"[660, 691, 697]"
2185,ROMANCE,149,Neutral, Aziraphale squirted a generous helping into one hand and crept onto the bed beside Crowley .,[0],"[700, 660]"
2185,ROMANCE,150,Neutral," He began between his shoulder blades , where his wings were folded on a different plane of existence .",[0],[660]
2185,ROMANCE,151,Neutral, Delicately he reached onto that plane and gave the wings a light caress .,[0],[660]
2185,ROMANCE,152,Neutral, Crowley shivered beneath him .,[0],[660]
2185,ROMANCE,156,Positive," Instead , Aziraphale moved with deliberation down Crowley ’s arms to his wrists , then up again , paying special attention to his elbows .","[0, 244]",[660]
2185,ROMANCE,157,Positive," Aziraphale rubbed Crowley ’s back , admiring his fair skin , dusted with perfect freckles .","[0, 248]",[660]
2185,ROMANCE,158,Neutral, He skimmed over his hip bones ( so skinny ! ),[0],[660]
2185,ROMANCE,159,Negative," and across his buttocks , down his thighs and calves , and was careful not to tickle as he stroked the bottoms of his feet .",[0],[660]
2185,ROMANCE,160,Neutral," In other times Crowley loved a foot massage , but not now .",[0],"[660, 756]"
2185,ROMANCE,161,Neutral, He sat back .,[0],[660]
2185,ROMANCE,163,Neutral," With a grumpy noise Crowley did so , and Aziraphale started again .","[259, 0]",[660]
2185,ROMANCE,164,Positive," Up his hairy calves , over knobby knees , into the creases at his hip joints , along his sides , across his chest , until he gently smoothed his fingertips along Crowley ’s neck , and finished with a chaste kiss on the lips .","[261, 0]",[660]
2185,ROMANCE,165,Neutral, He stood and rubbed the last of the lotion into his hands .,[0],[660]
2185,ROMANCE,166,Neutral," Beneath him Crowley made a show of stretching and yawning , with a wiggle of his hips to boot .",[0],[660]
2185,ROMANCE,167,Positive, Aziraphale laughed .,[0],[660]
2185,ROMANCE,169,Positive," “ You love it , ” said Crowley with a sigh .",[0],"[660, 795, 796]"
2185,ROMANCE,170,Neutral, Aziraphale ’s final snap produced pajamas .,[0],[660]
2185,ROMANCE,171,Negative," Despite his skin - tight day wardrobe , Crowley preferred more comfortable night things , so Aziraphale put him in an oversized t - shirt .",[0],"[800, 660, 802]"
2185,ROMANCE,172,Neutral," For himself he favored more modesty , drawstring pants and matching top ( tartan , naturally ) .",[0],[660]
2185,ROMANCE,173,Negative," Satisfied that everyone was comfortable , he slipped into bed and drew up the blanket .",[0],[660]
2185,ROMANCE,174,Negative," Crowley knew his position , immediately rolling to his side and throwing an arm and leg over Aziraphale .",[0],[660]
2185,ROMANCE,176,Neutral," Crowley nestled his head into Aziraphale ’s collarbones , and Aziraphale could feel the regular puffs of air as he exhaled .","[0, 289]",[660]
2185,ROMANCE,181,Negative," On one of those first nights , when it was enough to lie side by side in bed , merely holding hands , Crowley had whispered , “ I do n’t deserve this . ”",[0],"[860, 861, 660, 863, 864, 879]"
2185,ROMANCE,188,Negative, Aziraphale had never considered whether he did or did n’t deserve a particular experience .,[0],[660]
2185,ROMANCE,191,Negative," But , he realized then , not to Crowley .",[0],[660]
2185,ROMANCE,192,Negative," Crowley who had Fallen , who had never stopped questioning and pushing limits .",[0],[660]
2185,ROMANCE,193,Neutral, Who might have spent his entire existence believing that everything that had happened to him was “ deserved . ”,[0],[660]
2185,ROMANCE,194,Neutral," And who may have thought he had n’t earned kindness , affection , forgiveness , and therefore would never have it .",[0],"[660, 914]"
2185,ROMANCE,198,Positive," So Aziraphale had tightened his hold on Crowley ’s hand , brought it to his lips , kissed his fingers , and said , “ Oh my dear , you always have . ”","[0, 312]","[660, 926, 927, 932]"
2185,ROMANCE,199,Negative," Now , they had moved on to a little making out when Aziraphale ’s stomach rumbled .",[0],"[935, 660, 948]"
2185,ROMANCE,200,Neutral," Crowley giggled against his lips , hands roving over his belly .",[0],[660]
2185,ROMANCE,202,Neutral," Sensing that their snuggling was at an end , Aziraphale gave him one last squeeze .",[0],"[660, 947, 948]"
2185,ROMANCE,205,Negative," “ Oh no , we can go into town and — ” “ My treat , ” insisted Crowley , “ I ’ve got just the thing . ”",[0],"[660, 963, 965]"
2185,ROMANCE,206,Negative, He strained upward to plant one last kiss on Aziraphale ’s forehead before slithering over him and off the bed .,[327],"[966, 660, 979]"
2185,ROMANCE,207,Negative," As he sauntered out the door , he stretched his arms above his head , lifting the hem of his t - shirt to offer a peek at the lower swells of his buttocks .",[327],[979]
2185,ROMANCE,208,Neutral, Aziraphale smiled watching him go .,"[0, 327]","[660, 979]"
2185,ROMANCE,209,Neutral, He ’d keep giving Crowley exactly what he deser,[0],[660]
2185,ROMANCE,13,Neutral," “ You there , my love ? ”",[],"[69, 80]"
2185,ROMANCE,17,Positive," Easy enough to fix ; a finger snap resulted in clean bedding , nicely turned down for when they returned .",[],"[86, 87]"
2185,ROMANCE,22,Positive," But the afterglow of a marathon session allowed them a different pleasure , languid and syrupy sweet .",[],[113]
2185,ROMANCE,28,Neutral," Not now , though .",[],[147]
2185,ROMANCE,34,Positive," One side of the tub was inclined , just the right angle for Aziraphale to lean back comfortably .",[],"[165, 660]"
2185,ROMANCE,45,Neutral, _ Their _ home .,[],[273]
2185,ROMANCE,46,Negative," Their lovemaking had n’t been particularly rough this time , just lengthy .",[],[273]
2185,ROMANCE,47,Positive," ( They had been experimenting , carefully , with some interesting human inventions , but they did n’t raid the toybox every time . )",[],[273]
2185,ROMANCE,50,Neutral," More rarely , after a few minutes of cuddling , they ’d manage to dress and go out to a meal or the theater .",[],"[250, 273]"
2185,ROMANCE,52,Positive," It was _ emotionally _ powerful , every time .",[],[254]
2185,ROMANCE,54,Negative," In the beginning , they could n’t keep their wings from manifesting ( and someone , they never determined who exactly , blew out the electricity for all of Soho ) .",[],"[267, 273]"
2185,ROMANCE,65,Neutral, Even allowing yourself to say those words .,[],[344]
2185,ROMANCE,66,Positive, “ I want . ”,[],[347]
2185,ROMANCE,67,Neutral, “ I need . ”,[],[347]
2185,ROMANCE,68,Positive," It was easier during lovemaking , when they were both driven wild with desire .",[],"[349, 351]"
2185,ROMANCE,69,Negative," Easy when their passions were inflamed , when they could n’t get enough contact , when they were senselessly chasing the deathless death .",[],[379]
2185,ROMANCE,71,Neutral," But sometimes , the comedown was hard , and they felt wrung out inside .",[],[379]
2185,ROMANCE,72,Neutral," Physically , they could keep going for much longer ( and both hoped one day to break that 78 - hour record ) .",[],"[365, 366, 379]"
2185,ROMANCE,75,Negative, Even though they never said those things aloud .,[],[379]
2185,ROMANCE,76,Neutral," “’ Ziraph ’ le , ” came a sleepy mumble .",[],"[381, 384]"
2185,ROMANCE,81,Neutral, “ Th ’ nk ‘ ooh . ”,[],[396]
2185,ROMANCE,83,Neutral," “ Oh , my dear boy .",[],[402]
2185,ROMANCE,84,Neutral, My love . ”,[],[402]
2185,ROMANCE,90,Neutral," ( Technically neither of them needed water , but the cold was soothing . )",[],[426]
2185,ROMANCE,92,Neutral," Thorough cleanliness could be achieved with a simple snap , of course , and most of the time that ’s what they ended up doing .",[],[435]
2185,ROMANCE,97,Neutral, “ Ready for your hair ? ”,[],[467]
2185,ROMANCE,102,Negative," Thank the _ Lord _ , the demon was growing it out after the Apoca - No - Thanks .",[],"[489, 599]"
2185,ROMANCE,115,Neutral, Waiting for it to reach its original length was sweet agony .,[],[660]
2185,ROMANCE,116,Neutral," Of course , they still used miracles for the upkeep .",[],[660]
2185,ROMANCE,117,Neutral," They used a boar bristle comb with wide , staggered teeth and a hint of miraculous drying power .",[],[660]
2185,ROMANCE,121,Negative, “ You ’ll damage the follicles ! ”,[],[679]
2185,ROMANCE,123,Neutral," “ What are you , an animal ? ”",[],[679]
2185,ROMANCE,131,Positive, “ Angel … ” “ Just admiring .,[],[622]
2185,ROMANCE,137,Neutral," “ Yes , Heaven forbid you walk five meters . ”",[],"[639, 640, 679]"
2185,ROMANCE,138,Neutral," “ You ca n’t expect me to walk after _ that , _ can you ? ”",[],"[679, 644, 646]"
2185,ROMANCE,140,Neutral," “ If you keep that up , we might have to start again . ”",[],"[654, 655, 679]"
2185,ROMANCE,145,Neutral, “ Do you want to start with your back or your front ? ”,[],[679]
2185,ROMANCE,154,Neutral," It did n’t have the heat , that lightning spark that accompanied them in the haze of lovemaking .",[],"[727, 728]"
2185,ROMANCE,155,Negative," This was slower , more sensual , but not particularly arousing ; they were both too tired for that .",[],"[726, 728]"
2185,ROMANCE,168,Neutral, “ You ’re a monster . ”,[],[795]
2185,ROMANCE,178,Negative, This kind of serenity had been unknown to them for six thousand years .,[],"[842, 845]"
2185,ROMANCE,179,Neutral," It had been an adjustment after spending millennia on short leashes , living in fear of forces much greater than themselves .",[],"[846, 848, 852]"
2185,ROMANCE,180,Neutral," In one crazy week , sixty centuries of subordination vanished , and they were both at sea , adrift in this newfound freedom .",[],"[853, 854, 855, 857]"
2185,ROMANCE,182,Neutral, Fairness was a human invention .,[],[880]
2185,ROMANCE,183,Negative," It was rational , a simple arithmetic problem : I do this , and I get that , and it is exactly what I deserve .",[],"[879, 877, 878, 880]"
2185,ROMANCE,184,Neutral," Humans badly wanted to believe that the hardest working , most diligent , most intelligent people would get more ( of whatever it was they desired ) because of those attributes , while the lazy , the apathetic , the indifferent would get less , because that ’s what they _ deserved _ .",[],"[881, 882, 888]"
2185,ROMANCE,186,Neutral," It did n’t apply to them , never had .",[],"[894, 895]"
2185,ROMANCE,187,Neutral," There was only God ’s judgment , inarguable and ineffable .",[],[896]
2185,ROMANCE,189,Negative," Whatever happened is what happened and was therefore meant to happen ; otherwise , it would n’t have happened .",[],[901]
2185,ROMANCE,195,Neutral, Now was a new world ( literally ) .,[],[915]
2185,ROMANCE,197,Neutral, They were on _ their side _ .,[],[920]
2185,ROMANCE,203,Neutral, “ I did work up a bit of an appetite . ”,[],[963]
2185,ROMANCE,204,Neutral, “ I ’ll cook you something . ”,[],"[956, 963]"
2211,ROMANCE,0,Neutral," ## The Interrogation of Anthony Crowley , Witch Crowley sputtered as another bucket of filthy creek water was thrown in her face .","[0, 1, 2]","[0, 1060, 21, 1]"
2211,ROMANCE,1,Negative," She yanked at the simple rope tying her hands behind her back , and snarled up at the annoying human standing just outside the circle of crudely etched markings .",[2],"[21, 4, 5, 9]"
2211,ROMANCE,3,Positive," The fine dress Crowley had been wearing was a mess - torn down the side , filthy and soaked - and she was _ seething _ at the indignity of being captured by a bunch of idiot humans .","[6, 2]","[1060, 21, 490]"
2211,ROMANCE,4,Negative," They 'd gotten lucky when they caught her off - guard with a blow to the head , and they 'd gotten _ unbelievably _ lucky when the sigils they 'd chosen , designed to trap witches , had proven perfect for trapping an unsuspecting demon instead .","[2, 6]","[49, 21, 490, 26]"
2211,ROMANCE,5,Negative, Crowley had already determined to burn the knowledge out of their damned minds once she got free .,"[9, 2, 6]","[1060, 46, 21, 49, 490]"
2211,ROMANCE,7,Negative," So far all of her efforts , physical and occult , had been in vain , and had left her with nothing but a mild headache and several reddened scrapes .","[2, 6]","[21, 490]"
2211,ROMANCE,8,Positive," The man turned to pick up a heated poker from the coals nearby , and Crowley eyed his movements warily .","[9, 15, 6]","[1060, 75, 50, 490]"
2211,ROMANCE,10,Negative," When he came toward her with the weapon raised , Crowley curled in on herself protectively , with a hiss that did nothing to convince them of her protests .","[9, 15, 2]","[1060, 75, 21, 88, 61]"
2211,ROMANCE,13,Negative, Crowley had no desire to give them the satisfaction of a scream .,[9],"[1060, 88, 78]"
2211,ROMANCE,15,Neutral," She grit her teeth , staring the human full in the face as the poker hit her shoulder hard , searing another hole in her poor dress .",[2],[21]
2211,ROMANCE,16,Negative," Glasses long gone , her inhuman yellow eyes flared in anger , and she forced the groan of pain to become an angry snarl .",[2],"[21, 75, 78]"
2211,ROMANCE,17,Negative," None of which was going to convince them that she was n't a witch , but she figured they were well past that point anyway .","[2, 25]","[115, 116, 21, 80, 83]"
2211,ROMANCE,18,Negative," Several long minutes later , when the man finally spat in disgust and left her to "" think about confessing her sins , "" Crowley spent some time screaming and kicking at the wards .","[9, 2, 6]","[123, 1060, 125, 21, 490, 87]"
2211,ROMANCE,19,Negative," Just like every other attempt , it did nothing , her feet only slamming into an invisible wall , but at least it served to make her feel marginally better .","[2, 6]","[21, 140, 490, 97]"
2211,ROMANCE,20,Negative," They 'd make a mistake at some point , and these weak - willed creatures could n't do her too much harm in the meantime … but the dungeon was filthy , and cold , and Crowley hunched down for warmth , glaring at the walls and waiting for her chance .","[9, 2, 6]","[1060, 145, 21, 490]"
2211,ROMANCE,21,Positive," * * * The sun peeked through the clouds , casting a gentle light on Aziraphale as he walked through the town , his soft hands twisting and fussing under the cassock he wore .","[40, 9, 6]","[717, 1060, 124, 490, 137, 139]"
2211,ROMANCE,22,Negative, He rapped on the doorway of the rectory and entered without waiting .,"[9, 6]","[1060, 490]"
2211,ROMANCE,24,Neutral, Friar Fell .,"[45, 6]","[217, 490]"
2211,ROMANCE,26,Neutral," "" A ruddy - cheeked priest bustled forward to meet him , taking his hand in greeting . """,[9],"[1060, 490]"
2211,ROMANCE,30,Negative," "" Aziraphale was sure the meeting would go quickly .","[40, 6]","[717, 490, 186]"
2211,ROMANCE,33,Negative," "" Theologically speaking , the Almighty does not need us to defend the faith , "" Aziraphale said , fully aware he was treading a dangerous line between logic and the current dogma .","[40, 52, 6]","[717, 199, 203, 182, 490, 210]"
2211,ROMANCE,36,Positive," "" "" Of course , Friar Fell , "" the priest said , all smiles . ""","[45, 6]","[217, 490]"
2211,ROMANCE,41,Neutral," "" Aziraphale returned the smile and rose to leave , but paused in the doorway . ""","[40, 6]","[717, 490]"
2211,ROMANCE,46,Negative," "" The priest clapped Aziraphale 's shoulder too hard , sending him off - balance , but his words had an echo of wrongness behind them . ""","[40, 6]","[717, 256, 490, 315, 317]"
2211,ROMANCE,50,Negative," "" _ That stupid man _ , Aziraphale thought as he bustled out of the rectory .",[40],[717]
2211,ROMANCE,51,Negative, _ As if I ca n't tell he 's lying .,"[40, 107, 6]","[272, 717, 331, 490]"
2211,ROMANCE,52,Positive," _ He kept up his pleasant , mild - mannered expression until he could move away from the main street and into an alleyway , far from any maddening humans .",[40],"[717, 346, 345]"
2211,ROMANCE,53,Negative," With a sigh , he stretched his wings out wide , extending his angelic senses with a shiver of feathers .",[40],"[717, 346, 345]"
2211,ROMANCE,54,Neutral," Good Lord , his wings were in such a state .","[40, 6]","[290, 717, 490]"
2211,ROMANCE,55,Positive," It was a good thing there were no other angels in the vicinity to - Something odd prickled at his ethereal senses , and Aziraphale took a deep breath to orient himself .","[40, 6]","[717, 304, 490]"
2211,ROMANCE,56,Negative," It was nearby , not - human but not - angelic , and neatly aligned with what he knew about where this particular town kept their prisoners .","[40, 6]","[305, 717, 308, 490, 362]"
2211,ROMANCE,58,Neutral, He would simply have to proceed with caution .,"[40, 6]","[717, 490]"
2211,ROMANCE,59,Negative," * * * When the door creaked open , Crowley had already exhausted herself with futile attempts at miracles and violent attempts to break the barrier .","[9, 6]","[1060, 321, 490, 396]"
2211,ROMANCE,60,Negative, The only evidence of the rope that had been around her wrists was a few rough red marks ; the rope itself had been torn apart and hurled across the room in a fit of rage .,"[77, 6]","[324, 328, 490, 414]"
2211,ROMANCE,61,Neutral," Cranky , in pain , and absolutely _ done , _ Crowley spun to face the backlit figure in the doorway and snarled , "" What _ now ? ""","[78, 9, 6]","[332, 1060, 334, 490]"
2211,ROMANCE,63,Neutral," Aziraphale stepped forward cautiously , holding aloft a lantern to see ahead into the darkened space .","[40, 6]","[717, 490]"
2211,ROMANCE,64,Negative, His eyes fell immediately on the implements of torture which hung on the walls and lay scattered over the surfaces of every table and bench in his field of vision .,"[40, 6]","[717, 490]"
2211,ROMANCE,68,Positive," He moved closer , lifting the lantern , and blinked at the sight of yellow irises and slitted pupils .",[40],"[717, 490, 491]"
2211,ROMANCE,70,Negative," Squinting suspiciously past the lantern 's glare , Crowley recoiled as she recognised those unmistakable blond curls .","[9, 88, 6]","[370, 1060, 393, 490]"
2211,ROMANCE,71,Negative," Instead of relief , shame flooded through her - shame at being caught so easily , at Aziraphale seeing her like this .","[88, 6]","[393, 381, 509, 490]"
2211,ROMANCE,72,Negative," She took a step back , ineffectually trying to fix her dress .","[88, 6]","[393, 490]"
2211,ROMANCE,74,Negative," Crowley tried to force a jovial tone , but she was so damned _ tired .","[9, 88, 6]","[1060, 393, 490]"
2211,ROMANCE,77,Positive," "" When Aziraphale moved to approach , Crowley threw her arms up in alarm , though the motion pulled on still - fresh burns . ""","[40, 9, 6]","[717, 1060, 490]"
2211,ROMANCE,80,Neutral," "" Aziraphale glanced down in surprise , and his eyes widened in recognition at the sigils etched into the floor . """,[40],"[717, 560, 490]"
2211,ROMANCE,84,Negative," "" When Crowley 's face only twisted in annoyance , Aziraphale reprimanded himself .","[9, 40]","[1060, 717, 570, 490]"
2211,ROMANCE,87,Neutral," _ Circling Crowley ’s demonic cage , Aziraphale searched for a way to remove the etching , quickly locating a rasp on the nearby bench .","[103, 40]","[717, 1060, 576]"
2211,ROMANCE,88,Negative," Trying not to think about how the tool had been used in the past , he knelt beside Crowley and began to scrape at the markings in the dirt .","[9, 40, 6]","[434, 1060, 717, 490]"
2211,ROMANCE,89,Positive," They resisted his efforts surprisingly well , and he had to imbue the rasp with a dose of heavenly power before applying a good deal more angelic elbow grease .","[40, 6]","[440, 717, 581, 490]"
2211,ROMANCE,90,Negative," With a sigh , Crowley sat on the dingy floor , merely watching him work for a moment and trying to ignore her own filthy appearance .","[9, 40, 6]","[1060, 717, 490, 584]"
2211,ROMANCE,91,Negative," "" They think I 'm a witch , "" she spat bitterly , when the scrape of the rasp had irritated her long enough .",[9],"[456, 457, 1060, 588, 590]"
2211,ROMANCE,92,Positive, She gestured sharply around the room .,[9],[1060]
2211,ROMANCE,95,Neutral," "" She snorted . """,[9],[1060]
2211,ROMANCE,97,Negative," "" Studying the sigils for the hundredth time , Crowley tilted her head , loose red curls falling over her shoulder . """,[9],"[482, 1060]"
2211,ROMANCE,105,Negative," When I free you , you should curse them , Crowley .",[9],"[1060, 508, 510, 517]"
2211,ROMANCE,109,Neutral," "" The last came out in a snarl , and Crowley blinked slowly at the angel 's vitriol . """,[9],[1060]
2211,ROMANCE,111,Negative," "" She adjusted her dress self - consciously , pulling it back up as well as she could . """,[124],"[595, 532]"
2211,ROMANCE,112,Positive," I 'm fine , you know , "" she offered , an attempt to soothe .",[124],"[533, 534, 595]"
2211,ROMANCE,115,Neutral," "" It ’s the principle of the thing , Crowley ! """,[9],"[1060, 542]"
2211,ROMANCE,116,Neutral," Aziraphale ’s power surged and the rasp glowed with it , burning more easily through the etchings it touched , until suddenly the air seemed to shimmer between them , an already - fading impression of shattering glass .",[40],"[717, 546, 553]"
2211,ROMANCE,118,Neutral," Aziraphale cried , and reached encouragingly for Crowley 's hand .","[40, 9]","[717, 1060]"
2211,ROMANCE,120,Negative," Since the barrier had proven itself a simple wall , not painful to touch , Crowley did n't hesitate .",[9],"[1060, 563]"
2211,ROMANCE,121,Positive," There was a tingle as her arm passed over the destroyed runes , but nothing more , and her face split in a triumphant grin , bypassing the angel 's assistance and scrambling forward on hands and knees to escape the circle as if it could rebuild itself .",[124],"[595, 578]"
2211,ROMANCE,122,Neutral," Occult energy flooded back into the demon 's body , and she groaned , flexing her fingers in relief ; being free of the trap was nothing compared to the freedom of having her abilities back .",[124],[595]
2211,ROMANCE,123,Negative," The dress repaired itself with a thought - dry , clean , and whole , wrapping around her shoulders and cinching tight around her waist again - and Crowley grinned at Aziraphale , all teeth .","[9, 124]","[1060, 717, 595, 1141]"
2211,ROMANCE,125,Neutral," The hair around Crowley ’s face was curling from the damp , and now that they were closer , Aziraphale could see droplets of filthy water on her nose .","[143, 40]","[603, 717, 1060, 612]"
2211,ROMANCE,126,Neutral," Taking a linen cloth from the folds of his cassock , he gently patted Crowley ’s face and hair , following the linen with a brush of his thumb over the demon ’s cheek .","[147, 40]","[717, 1060]"
2211,ROMANCE,127,Positive," With a smile for Crowley ’s benefit , the angel murmured , “ Better still . ”",[151],[1060]
2211,ROMANCE,128,Positive," Aziraphale turned away , staring at the implements on the table , some of them blood - covered , all of them wicked , and the thought of the use they had been put to in recent years filled him with a sudden fury .",[40],"[717, 632, 642]"
2211,ROMANCE,129,Neutral," Pursing his lips angrily , he picked up a thumbscrew and hurled it at the stone wall .",[40],"[717, 652]"
2211,ROMANCE,131,Neutral, Aziraphale seethed .,[40],[717]
2211,ROMANCE,133,Neutral," Crowley climbed to her feet , calming hands outstretched .","[9, 40]","[1060, 717]"
2211,ROMANCE,139,Positive," "" She laid her hands on his shoulders and rubbed gently , ignoring the twinges of pain her body was still giving out - time enough to fix that later . ""","[40, 162]","[717, 670]"
2211,ROMANCE,142,Neutral," "" Crowley ’s hands were working a very human kind of magic on Aziraphale ’s nerves .",[164],"[717, 1060]"
2211,ROMANCE,143,Positive," He sighed and leaned into the touch , then reached up to cover her hand , eyes still focused on the horrid tools .","[9, 40]","[717, 1060]"
2211,ROMANCE,145,Negative," Just louder than a whisper , Aziraphale ’s voice wavered in the cold , dark room .",[40],[717]
2211,ROMANCE,147,Neutral, Aziraphale turned to face the demon .,[40],[717]
2211,ROMANCE,148,Neutral," "" Crowley .",[9],[1060]
2211,ROMANCE,151,Positive," "" She shrugged lightly , honestly unconcerned now that Aziraphale had gotten her out . """,[40],"[712, 717]"
2211,ROMANCE,155,Negative," "" Aziraphale scanned her face , his eyes pained .",[40],[717]
2211,ROMANCE,157,Negative," He ran his hands through the air barely an inch from her skin , hesitant to touch without permission .",[40],[717]
2211,ROMANCE,159,Negative," He wished he could do more , undo what they ’d done , punish them all for the atrocities he ’d witnessed in the past few years - but mostly for what they had done to Crowley .","[9, 40]","[738, 1060, 717, 743]"
2211,ROMANCE,160,Neutral," As a gesture of apology , Aziraphale pressed a kiss to his thumb , and his thumb to Crowley ’s collarbone .","[40, 9]","[717, 1060]"
2211,ROMANCE,162,Neutral," Crowley smiled gratefully , bringing a hand up to touch Aziraphale 's cheek , then glanced down at her still - female form with a thoughtful frown .","[9, 40]","[1060, 717]"
2211,ROMANCE,165,Negative," "" She shuddered ; the humans had threatened much worse than they 'd actually done , but the memories of their words - and the thought of what they may have done to any other poor "" witches "" - left a sour taste in her mouth . """,[40],"[717, 779]"
2211,ROMANCE,166,Negative," Yeah , done with this , "" she muttered , and snapped her fingers abruptly ; in an instant , her body was male again , though he saw no reason to change the dress .","[40, 204]","[717, 819]"
2211,ROMANCE,167,Neutral, He gave Aziraphale a wry grin and a wink .,"[40, 204]","[717, 819]"
2211,ROMANCE,170,Neutral," "" "" Demon 's choice , "" Aziraphale murmured , suddenly close enough to breathe it into Crowley 's ear .",[9],"[1060, 804, 717]"
2211,ROMANCE,171,Positive," He kissed Crowley 's temple and inhaled the demon 's scent , taking it deep into his lungs and letting it serve as a balm to his soul .","[9, 204]","[1060, 819, 817]"
2211,ROMANCE,173,Negative, Aziraphale could hardly recall a time any more when he had been afraid to touch Crowley as he was doing now .,"[40, 9]","[717, 1060, 838]"
2211,ROMANCE,175,Negative," Now , in this dungeon of horrors , Aziraphale could no longer resist the urge to capture Crowley with his aching hands .","[40, 9]","[850, 717, 1060]"
2211,ROMANCE,176,Neutral, He clasped the demon 's upper arms and squeezed gently .,[9],[1060]
2211,ROMANCE,177,Negative," Not expecting the sudden pressure , Crowley jerked back with a hiss of pain .",[9],[1060]
2211,ROMANCE,178,Negative," Simple gender switching had n't affected his remaining wounds , and although his supernatural healing speed had returned now that he was free of the demon trap , it had hardly been enough time for the welts and burns to disappear .",[9],"[865, 867, 1060]"
2211,ROMANCE,179,Positive," But , as worrying Aziraphale further was the very last thing Crowley wanted , he pasted an apologetic smile over the grimace and moved in for a kiss .","[40, 9]","[717, 1060]"
2211,ROMANCE,180,Neutral," Aziraphale dropped his hands to Crowley 's hips , where it seemed safer , and caught Crowley 's mouth with his own .","[40, 9]","[717, 1060, 889]"
2211,ROMANCE,181,Negative," Tender and tentative at first , Aziraphale quickly grew impatient , devouring Crowley 's lips with a scrape of teeth and an aggressive thrust of his tongue .","[40, 9]","[892, 717, 1060, 895]"
2211,ROMANCE,182,Neutral," He spun them around , pressing Crowley back into the workbench .",[9],"[1060, 904]"
2211,ROMANCE,183,Neutral, Crowley groaned into Aziraphale 's mouth .,"[9, 40]","[1060, 717]"
2211,ROMANCE,184,Positive," This , here , was unironically perfect , Aziraphale 's body against him turning the places he hurt into places that _ burned , _ and he no longer minded that the angel had seen him in such distress .","[40, 9]","[717, 1060]"
2211,ROMANCE,185,Positive," Being rescued was a worthy sacrifice if his reward was to be one of these dalliances again , especially since Aziraphale seemed to be in a _ mood .","[40, 9]","[923, 717, 1060]"
2211,ROMANCE,186,Positive, _ Air left him in a rough gasp as Aziraphale moved down to nip sharply at the column of his throat .,"[40, 9]","[717, 1060]"
2211,ROMANCE,187,Negative," Crowley clutched at the angel 's broad shoulders , cursing the dress that made it difficult to wrap his legs around Aziraphale 's hips the way he wanted to .",[9],"[1060, 717, 950]"
